ID_Cliente,Data_Adesao,Plano,Valor_Mensal,Logins_Mensais,Tickets_Suporte,Metodo_Pagamento,Meses_Permanencia,Churn,LTV
CUST-08245,2024-07-19,Enterprise,249.9,23,7,Pix,14,0,3498.6
CUST-08246,2024-02-14,Basic,29.9,17,10,Cartão de Crédito,15,0,448.5
CUST-08247,2025-11-01,Enterprise,249.9,22,3,Cartão de Crédito,16,0,3998.4
CUST-08248,2024-11-16,Enterprise,249.9,1,7,Pix,9,1,2249.1
CUST-08249,2024-06-04,Enterprise,249.9,28,2,Pix,13,0,3248.7
CUST-08250,2025-01-03,Pro,79.9,24,7,Pix,1,1,79.9
CUST-08251,2024-08-14,Enterprise,249.9,4,0,Cartão de Crédito,17,0,4248.3
CUST-08252,2024-09-05,Enterprise,249.9,15,8,Boleto,21,0,5247.9
CUST-08253,2024-03-26,Pro,79.9,17,7,Pix,2,1,159.8
CUST-08254,2024-06-02,Pro,79.9,8,0,Pix,14,0,1118.6
CUST-08255,2025-06-27,Basic,29.9,10,0,Pix,17,0,508.3
CUST-08256,2025-12-20,Basic,29.9,27,2,Pix,23,0,687.7
CUST-08257,2024-05-29,Basic,29.9,18,2,Boleto,20,0,598.0
CUST-08258,2025-09-03,Enterprise,249.9,11,6,Boleto,6,1,1499.4
CUST-08259,2024-04-05,Enterprise,249.9,19,6,Cartão de Crédito,14,0,3498.6
CUST-08260,2025-06-16,Enterprise,249.9,4,8,Pix,23,0,5747.7
CUST-08261,2024-06-28,Pro,79.9,20,4,Cartão de Crédito,23,0,1837.7
CUST-08262,2024-09-06,Enterprise,249.9,27,10,Pix,13,0,3248.7
CUST-08263,2024-04-23,Enterprise,249.9,11,7,Cartão de Crédito,11,1,2748.9
CUST-08264,2025-04-03,Basic,29.9,2,0,Boleto,12,1,358.8
CUST-08265,2025-12-27,Enterprise,249.9,18,4,Pix,14,0,3498.6
CUST-08266,2025-03-23,Basic,29.9,26,10,Boleto,6,1,179.4
CUST-08267,2025-03-23,Basic,29.9,15,7,Boleto,15,0,448.5
CUST-08268,2024-10-12,Pro,79.9,25,3,Cartão de Crédito,19,0,1518.1
CUST-08269,2024-08-12,Basic,29.9,17,10,Boleto,7,1,209.3
CUST-08270,2025-07-01,Enterprise,249.9,1,4,Boleto,16,0,3998.4
CUST-08271,2024-07-01,Pro,79.9,12,0,Cartão de Crédito,20,0,1598.0
CUST-08272,2025-08-27,Basic,29.9,17,5,Pix,20,0,598.0
CUST-08273,2025-02-21,Enterprise,249.9,2,8,Cartão de Crédito,5,1,1249.5
CUST-08274,2024-04-14,Enterprise,249.9,7,7,Boleto,11,1,2748.9
CUST-08275,2024-10-15,Basic,29.9,4,0,Boleto,20,0,598.0
CUST-08276,2025-06-09,Basic,29.9,7,7,Cartão de Crédito,4,1,119.6
CUST-08277,2025-12-16,Basic,29.9,12,6,Cartão de Crédito,3,1,89.7
CUST-08278,2024-09-11,Pro,79.9,3,3,Cartão de Crédito,11,1,878.9
CUST-08279,2024-10-30,Enterprise,249.9,28,2,Boleto,23,0,5747.7
CUST-08280,2024-04-19,Pro,79.9,19,9,Cartão de Crédito,16,0,1278.4
CUST-08281,2024-09-02,Pro,79.9,27,8,Pix,15,0,1198.5
CUST-08282,2025-10-01,Enterprise,249.9,24,4,Boleto,11,1,2748.9
CUST-08283,2025-04-03,Enterprise,249.9,9,5,Boleto,4,1,999.6
CUST-08284,2024-08-15,Pro,79.9,11,7,Cartão de Crédito,24,0,1917.6
CUST-08285,2024-05-01,Basic,29.9,8,3,Pix,21,0,627.9
CUST-08286,2024-08-05,Enterprise,249.9,1,7,Cartão de Crédito,1,1,249.9
CUST-08287,2024-03-12,Pro,79.9,7,9,Cartão de Crédito,12,1,958.8
CUST-08288,2024-12-06,Pro,79.9,9,0,Boleto,20,0,1598.0
CUST-08289,2024-03-22,Enterprise,249.9,24,2,Boleto,14,0,3498.6
CUST-08290,2024-02-03,Basic,29.9,8,1,Boleto,22,0,657.8
CUST-08291,2024-03-08,Basic,29.9,9,7,Pix,24,0,717.6
CUST-08292,2024-05-20,Basic,29.9,18,2,Boleto,18,0,538.2
CUST-08293,2024-08-15,Pro,79.9,7,3,Pix,22,0,1757.8
CUST-08294,2024-06-20,Enterprise,249.9,9,2,Cartão de Crédito,23,0,5747.7
CUST-08295,2024-12-09,Basic,29.9,29,10,Boleto,23,0,687.7
CUST-08296,2024-06-27,Basic,29.9,12,0,Pix,15,0,448.5
CUST-08297,2025-06-26,Enterprise,249.9,22,2,Boleto,19,0,4748.1
CUST-08298,2024-07-17,Enterprise,249.9,13,1,Cartão de Crédito,20,0,4998.0
CUST-08299,2024-04-09,Pro,79.9,0,1,Cartão de Crédito,18,0,1438.2
CUST-08300,2025-10-19,Basic,29.9,30,5,Boleto,3,1,89.7
CUST-08301,2025-12-03,Enterprise,249.9,5,7,Boleto,18,0,4498.2
CUST-08302,2025-03-25,Basic,29.9,18,5,Boleto,13,0,388.7
CUST-08303,2024-12-16,Pro,79.9,1,4,Cartão de Crédito,5,1,399.5
CUST-08304,2025-10-17,Pro,79.9,6,2,Pix,22,0,1757.8
CUST-08305,2024-01-09,Enterprise,249.9,0,1,Boleto,7,1,1749.3
CUST-08306,2025-04-10,Enterprise,249.9,21,9,Pix,17,0,4248.3
CUST-08307,2025-12-15,Pro,79.9,24,1,Pix,22,0,1757.8
CUST-08308,2025-02-03,Pro,79.9,8,6,Boleto,19,0,1518.1
CUST-08309,2025-06-19,Pro,79.9,14,4,Boleto,21,0,1677.9
CUST-08310,2024-02-14,Basic,29.9,3,2,Boleto,2,1,59.8
CUST-08311,2024-06-17,Basic,29.9,26,6,Boleto,11,1,328.9
CUST-08312,2024-08-16,Enterprise,249.9,0,6,Cartão de Crédito,24,0,5997.6
CUST-08313,2024-07-09,Pro,79.9,7,2,Boleto,18,0,1438.2
CUST-08314,2024-03-04,Basic,29.9,15,3,Pix,14,0,418.6
CUST-08315,2024-01-13,Enterprise,249.9,29,5,Boleto,21,0,5247.9
CUST-08316,2024-04-10,Pro,79.9,14,2,Pix,15,0,1198.5
CUST-08317,2025-04-09,Pro,79.9,4,3,Cartão de Crédito,17,0,1358.3
CUST-08318,2024-03-25,Pro,79.9,1,7,Cartão de Crédito,7,1,559.3
CUST-08319,2025-03-17,Pro,79.9,16,6,Pix,12,1,958.8
CUST-08320,2025-05-21,Pro,79.9,9,4,Pix,24,0,1917.6
CUST-08321,2024-07-19,Pro,79.9,30,6,Boleto,20,0,1598.0
CUST-08322,2024-11-01,Pro,79.9,14,2,Boleto,5,1,399.5
CUST-08323,2025-03-11,Enterprise,249.9,23,1,Pix,20,0,4998.0
CUST-08324,2024-12-31,Basic,29.9,6,2,Pix,16,0,478.4
CUST-08325,2025-01-06,Basic,29.9,28,8,Cartão de Crédito,13,0,388.7
CUST-08326,2024-05-08,Pro,79.9,18,9,Pix,22,0,1757.8
CUST-08327,2024-05-15,Pro,79.9,16,7,Cartão de Crédito,20,0,1598.0
CUST-08328,2025-10-27,Enterprise,249.9,3,0,Cartão de Crédito,4,1,999.6
CUST-08329,2025-04-16,Enterprise,249.9,17,9,Boleto,13,0,3248.7
CUST-08330,2024-10-29,Basic,29.9,19,7,Pix,16,0,478.4
CUST-08331,2024-07-11,Basic,29.9,26,8,Boleto,7,1,209.3
CUST-08332,2025-09-29,Enterprise,249.9,16,6,Cartão de Crédito,8,1,1999.2
CUST-08333,2024-06-21,Basic,29.9,11,6,Pix,6,1,179.4
CUST-08334,2025-04-14,Basic,29.9,24,0,Cartão de Crédito,15,0,448.5
CUST-08335,2025-05-28,Enterprise,249.9,4,10,Boleto,20,0,4998.0
CUST-08336,2025-09-23,Pro,79.9,5,0,Pix,24,0,1917.6
CUST-08337,2025-10-19,Pro,79.9,25,0,Boleto,15,0,1198.5
CUST-08338,2025-03-20,Pro,79.9,6,2,Boleto,21,0,1677.9
CUST-08339,2025-06-12,Pro,79.9,24,7,Pix,19,0,1518.1
CUST-08340,2024-05-05,Pro,79.9,15,2,Cartão de Crédito,18,0,1438.2
CUST-08341,2025-01-27,Pro,79.9,25,2,Boleto,16,0,1278.4
CUST-08342,2024-06-12,Enterprise,249.9,30,8,Pix,4,1,999.6
CUST-08343,2024-02-02,Basic,29.9,17,2,Cartão de Crédito,21,0,627.9
CUST-08344,2024-11-18,Pro,79.9,15,4,Boleto,10,1,799.0
CUST-08345,2024-05-21,Pro,79.9,29,1,Boleto,17,0,1358.3
CUST-08346,2024-07-05,Basic,29.9,30,0,Boleto,17,0,508.3
CUST-08347,2024-10-25,Pro,79.9,15,8,Cartão de Crédito,23,0,1837.7
CUST-08348,2025-07-16,Pro,79.9,20,9,Cartão de Crédito,20,0,1598.0
CUST-08349,2025-09-18,Enterprise,249.9,24,7,Pix,23,0,5747.7
CUST-08350,2025-01-19,Enterprise,249.9,1,9,Cartão de Crédito,1,1,249.9
CUST-08351,2025-09-15,Enterprise,249.9,11,2,Boleto,20,0,4998.0
CUST-08352,2025-03-09,Pro,79.9,9,1,Pix,2,1,159.8
CUST-08353,2024-02-03,Enterprise,249.9,7,9,Boleto,3,1,749.7
CUST-08354,2024-02-18,Pro,79.9,2,8,Boleto,6,1,479.4
CUST-08355,2025-10-13,Pro,79.9,11,9,Boleto,1,1,79.9
CUST-08356,2025-09-08,Enterprise,249.9,13,6,Cartão de Crédito,16,0,3998.4
CUST-08357,2024-05-01,Pro,79.9,9,5,Pix,18,0,1438.2
CUST-08358,2024-01-24,Enterprise,249.9,12,6,Boleto,18,0,4498.2
CUST-08359,2024-04-09,Basic,29.9,23,0,Cartão de Crédito,20,0,598.0
CUST-08360,2024-06-10,Enterprise,249.9,11,1,Pix,23,0,5747.7
CUST-08361,2025-11-08,Basic,29.9,12,2,Boleto,18,0,538.2
CUST-08362,2025-08-06,Enterprise,249.9,11,0,Cartão de Crédito,19,0,4748.1
CUST-08363,2024-04-10,Basic,29.9,4,1,Cartão de Crédito,20,0,598.0
CUST-08364,2024-09-18,Enterprise,249.9,30,7,Cartão de Crédito,22,0,5497.8
CUST-08365,2024-06-28,Basic,29.9,2,6,Boleto,6,1,179.4
CUST-08366,2024-07-19,Basic,29.9,11,3,Boleto,11,1,328.9
CUST-08367,2025-07-07,Basic,29.9,23,0,Cartão de Crédito,16,0,478.4
CUST-08368,2024-03-04,Basic,29.9,4,10,Pix,5,1,149.5
CUST-08369,2025-06-09,Pro,79.9,29,9,Boleto,12,1,958.8
CUST-08370,2024-03-04,Enterprise,249.9,3,5,Cartão de Crédito,21,0,5247.9
CUST-08371,2025-07-27,Enterprise,249.9,23,4,Boleto,22,0,5497.8
CUST-08372,2025-08-01,Pro,79.9,30,2,Pix,17,0,1358.3
CUST-08373,2024-07-15,Pro,79.9,16,8,Cartão de Crédito,13,0,1038.7
CUST-08374,2024-08-31,Enterprise,249.9,11,8,Cartão de Crédito,7,1,1749.3
CUST-08375,2024-10-16,Basic,29.9,7,2,Boleto,13,0,388.7
CUST-08376,2025-12-26,Basic,29.9,15,4,Pix,18,0,538.2
CUST-08377,2025-11-07,Enterprise,249.9,24,8,Cartão de Crédito,11,1,2748.9
CUST-08378,2025-03-29,Basic,29.9,19,3,Boleto,21,0,627.9
CUST-08379,2025-07-09,Pro,79.9,6,5,Pix,21,0,1677.9
CUST-08380,2024-04-15,Enterprise,249.9,1,7,Pix,13,0,3248.7
CUST-08381,2025-02-12,Enterprise,249.9,29,7,Pix,3,1,749.7
CUST-08382,2025-06-18,Enterprise,249.9,26,5,Cartão de Crédito,13,0,3248.7
CUST-08383,2024-02-14,Enterprise,249.9,5,6,Pix,15,0,3748.5
CUST-08384,2024-12-09,Pro,79.9,30,9,Pix,5,1,399.5
CUST-08385,2024-08-27,Pro,79.9,2,0,Cartão de Crédito,14,0,1118.6
CUST-08386,2024-04-22,Pro,79.9,7,10,Cartão de Crédito,15,0,1198.5
CUST-08387,2024-11-06,Basic,29.9,3,2,Cartão de Crédito,10,1,299.0
CUST-08388,2024-10-17,Enterprise,249.9,14,9,Boleto,22,0,5497.8
CUST-08389,2024-04-15,Basic,29.9,9,0,Cartão de Crédito,24,0,717.6
CUST-08390,2025-08-04,Pro,79.9,26,0,Pix,23,0,1837.7
CUST-08391,2024-09-28,Pro,79.9,8,2,Cartão de Crédito,24,0,1917.6
CUST-08392,2024-10-02,Pro,79.9,7,3,Boleto,15,0,1198.5
CUST-08393,2025-11-16,Basic,29.9,27,3,Cartão de Crédito,23,0,687.7
CUST-08394,2025-07-08,Enterprise,249.9,6,7,Pix,1,1,249.9
CUST-08395,2024-05-21,Basic,29.9,21,2,Cartão de Crédito,16,0,478.4
CUST-08396,2025-09-16,Enterprise,249.9,14,9,Boleto,21,0,5247.9
CUST-08397,2025-07-30,Basic,29.9,18,1,Boleto,16,0,478.4
CUST-08398,2024-01-03,Enterprise,249.9,5,8,Pix,18,0,4498.2
CUST-08399,2024-04-15,Enterprise,249.9,11,0,Cartão de Crédito,14,0,3498.6
CUST-08400,2024-11-23,Enterprise,249.9,21,1,Cartão de Crédito,12,1,2998.8
CUST-08401,2025-04-16,Basic,29.9,30,0,Boleto,8,1,239.2
CUST-08402,2024-02-02,Enterprise,249.9,14,3,Cartão de Crédito,13,0,3248.7
CUST-08403,2025-03-13,Basic,29.9,15,0,Pix,21,0,627.9
CUST-08404,2025-04-10,Basic,29.9,23,1,Boleto,22,0,657.8
CUST-08405,2025-11-16,Basic,29.9,15,6,Pix,19,0,568.1
CUST-08406,2025-03-18,Pro,79.9,22,8,Pix,3,1,239.7
CUST-08407,2024-12-03,Pro,79.9,9,2,Cartão de Crédito,16,0,1278.4
CUST-08408,2025-01-21,Enterprise,249.9,3,2,Cartão de Crédito,24,0,5997.6
CUST-08409,2025-05-06,Basic,29.9,5,9,Cartão de Crédito,15,0,448.5
CUST-08410,2024-09-27,Enterprise,249.9,5,8,Pix,3,1,749.7
CUST-08411,2024-05-25,Enterprise,249.9,30,0,Pix,20,0,4998.0
CUST-08412,2025-04-07,Basic,29.9,12,10,Boleto,24,0,717.6
CUST-08413,2024-01-19,Enterprise,249.9,4,3,Pix,8,1,1999.2
CUST-08414,2025-04-29,Basic,29.9,25,2,Pix,22,0,657.8
CUST-08415,2024-06-03,Enterprise,249.9,16,7,Boleto,7,1,1749.3
CUST-08416,2025-11-19,Enterprise,249.9,9,4,Boleto,20,0,4998.0
CUST-08417,2025-04-08,Basic,29.9,4,8,Cartão de Crédito,6,1,179.4
CUST-08418,2025-02-26,Pro,79.9,12,3,Cartão de Crédito,24,0,1917.6
CUST-08419,2024-02-28,Basic,29.9,19,3,Boleto,20,0,598.0
CUST-08420,2025-08-21,Pro,79.9,30,7,Boleto,1,1,79.9
CUST-08421,2024-03-01,Enterprise,249.9,12,6,Boleto,20,0,4998.0
CUST-08422,2025-11-30,Enterprise,249.9,14,9,Cartão de Crédito,8,1,1999.2
CUST-08423,2024-04-20,Enterprise,249.9,12,1,Pix,19,0,4748.1
CUST-08424,2024-08-05,Enterprise,249.9,26,7,Boleto,19,0,4748.1
CUST-08425,2025-03-20,Basic,29.9,19,6,Pix,24,0,717.6
CUST-08426,2024-12-01,Basic,29.9,25,0,Boleto,14,0,418.6
CUST-08427,2025-11-03,Basic,29.9,3,3,Boleto,5,1,149.5
CUST-08428,2025-07-15,Pro,79.9,11,10,Pix,6,1,479.4
CUST-08429,2025-08-24,Enterprise,249.9,30,9,Boleto,13,0,3248.7
CUST-08430,2024-10-15,Pro,79.9,3,7,Boleto,6,1,479.4
CUST-08431,2025-01-05,Pro,79.9,23,1,Boleto,23,0,1837.7
CUST-08432,2025-03-30,Enterprise,249.9,0,0,Cartão de Crédito,12,1,2998.8
CUST-08433,2024-10-13,Enterprise,249.9,21,4,Cartão de Crédito,17,0,4248.3
CUST-08434,2024-09-22,Enterprise,249.9,8,1,Pix,22,0,5497.8
CUST-08435,2024-10-23,Pro,79.9,18,0,Cartão de Crédito,16,0,1278.4
CUST-08436,2025-11-15,Basic,29.9,29,8,Cartão de Crédito,19,0,568.1
CUST-08437,2024-07-29,Enterprise,249.9,4,10,Cartão de Crédito,11,1,2748.9
CUST-08438,2025-03-02,Enterprise,249.9,7,9,Cartão de Crédito,15,0,3748.5
CUST-08439,2024-11-18,Pro,79.9,5,8,Cartão de Crédito,23,0,1837.7
CUST-08440,2025-05-07,Basic,29.9,18,2,Boleto,14,0,418.6
CUST-08441,2024-12-15,Pro,79.9,12,0,Boleto,15,0,1198.5
CUST-08442,2024-03-07,Basic,29.9,7,9,Pix,9,1,269.1
CUST-08443,2025-03-21,Pro,79.9,12,9,Pix,8,1,639.2
CUST-08444,2024-01-01,Basic,29.9,5,4,Cartão de Crédito,13,0,388.7
CUST-08445,2024-05-04,Enterprise,249.9,15,1,Boleto,20,0,4998.0
CUST-08446,2025-06-27,Pro,79.9,12,4,Cartão de Crédito,19,0,1518.1
CUST-08447,2025-06-27,Enterprise,249.9,4,4,Pix,23,0,5747.7
CUST-08448,2025-11-17,Basic,29.9,2,6,Pix,8,1,239.2
CUST-08449,2025-05-11,Enterprise,249.9,25,4,Boleto,22,0,5497.8
CUST-08450,2025-08-28,Enterprise,249.9,27,5,Cartão de Crédito,6,1,1499.4
CUST-08451,2025-07-03,Pro,79.9,14,6,Boleto,7,1,559.3
CUST-08452,2024-08-20,Enterprise,249.9,9,3,Pix,5,1,1249.5
CUST-08453,2024-06-18,Enterprise,249.9,9,0,Pix,19,0,4748.1
CUST-08454,2024-05-19,Enterprise,249.9,25,7,Cartão de Crédito,7,1,1749.3
CUST-08455,2025-06-14,Pro,79.9,29,7,Boleto,10,1,799.0
CUST-08456,2025-04-26,Enterprise,249.9,30,7,Pix,17,0,4248.3
CUST-08457,2024-06-26,Pro,79.9,25,6,Boleto,21,0,1677.9
CUST-08458,2025-02-21,Basic,29.9,21,9,Cartão de Crédito,8,1,239.2
CUST-08459,2025-06-10,Enterprise,249.9,7,1,Cartão de Crédito,20,0,4998.0
CUST-08460,2025-09-07,Pro,79.9,1,10,Pix,7,1,559.3
CUST-08461,2025-07-18,Basic,29.9,3,0,Pix,9,1,269.1
CUST-08462,2024-03-08,Basic,29.9,25,2,Pix,19,0,568.1
CUST-08463,2025-01-12,Basic,29.9,25,10,Boleto,5,1,149.5
CUST-08464,2024-03-20,Basic,29.9,20,6,Pix,5,1,149.5
CUST-08465,2024-12-08,Basic,29.9,4,4,Cartão de Crédito,18,0,538.2
CUST-08466,2024-12-21,Basic,29.9,18,0,Boleto,23,0,687.7
CUST-08467,2024-09-24,Enterprise,249.9,4,5,Cartão de Crédito,9,1,2249.1
CUST-08468,2024-04-10,Enterprise,249.9,20,3,Cartão de Crédito,22,0,5497.8
CUST-08469,2025-06-02,Enterprise,249.9,16,6,Cartão de Crédito,9,1,2249.1
CUST-08470,2025-08-22,Enterprise,249.9,7,8,Pix,5,1,1249.5
CUST-08471,2024-08-19,Basic,29.9,14,2,Cartão de Crédito,22,0,657.8
CUST-08472,2025-01-18,Enterprise,249.9,6,9,Cartão de Crédito,1,1,249.9
CUST-08473,2025-01-19,Enterprise,249.9,28,1,Pix,23,0,5747.7
CUST-08474,2025-07-17,Pro,79.9,30,2,Boleto,14,0,1118.6
CUST-08475,2025-01-10,Pro,79.9,26,0,Pix,21,0,1677.9
CUST-08476,2024-02-16,Basic,29.9,21,5,Pix,15,0,448.5
CUST-08477,2024-10-06,Pro,79.9,7,1,Cartão de Crédito,9,1,719.1
CUST-08478,2024-04-14,Pro,79.9,16,10,Pix,14,0,1118.6
CUST-08479,2024-09-24,Pro,79.9,21,0,Boleto,18,0,1438.2
CUST-08480,2024-09-01,Basic,29.9,29,0,Boleto,15,0,448.5
CUST-08481,2025-09-07,Basic,29.9,29,4,Boleto,18,0,538.2
CUST-08482,2024-08-26,Enterprise,249.9,12,7,Pix,10,1,2499.0
CUST-08483,2025-03-10,Pro,79.9,7,8,Boleto,19,0,1518.1
CUST-08484,2025-06-03,Pro,79.9,24,6,Cartão de Crédito,7,1,559.3
CUST-08485,2024-10-01,Pro,79.9,24,9,Pix,8,1,639.2
CUST-08486,2024-04-21,Basic,29.9,10,0,Boleto,14,0,418.6
CUST-08487,2025-02-04,Basic,29.9,21,3,Pix,13,0,388.7
CUST-08488,2024-11-08,Enterprise,249.9,8,3,Pix,15,0,3748.5
CUST-08489,2025-12-19,Basic,29.9,10,9,Boleto,15,0,448.5
CUST-08490,2025-12-24,Enterprise,249.9,1,4,Cartão de Crédito,9,1,2249.1
CUST-08491,2024-08-30,Pro,79.9,12,9,Boleto,14,0,1118.6
CUST-08492,2024-11-16,Pro,79.9,1,6,Boleto,8,1,639.2
CUST-08493,2025-01-27,Pro,79.9,10,1,Boleto,18,0,1438.2
CUST-08494,2025-03-14,Pro,79.9,15,9,Boleto,15,0,1198.5
CUST-08495,2025-07-09,Enterprise,249.9,19,3,Cartão de Crédito,22,0,5497.8
CUST-08496,2025-08-06,Enterprise,249.9,25,3,Boleto,16,0,3998.4
CUST-08497,2024-08-15,Pro,79.9,18,5,Pix,14,0,1118.6
CUST-08498,2024-08-05,Enterprise,249.9,22,0,Cartão de Crédito,19,0,4748.1
CUST-08499,2024-09-17,Pro,79.9,11,3,Cartão de Crédito,17,0,1358.3
CUST-08500,2025-08-24,Basic,29.9,12,10,Boleto,13,0,388.7
CUST-08501,2024-01-27,Pro,79.9,8,9,Pix,15,0,1198.5
CUST-08502,2024-08-04,Basic,29.9,24,0,Pix,22,0,657.8
CUST-08503,2025-12-26,Basic,29.9,4,0,Pix,11,1,328.9
CUST-08504,2025-06-16,Enterprise,249.9,21,8,Pix,23,0,5747.7
CUST-08505,2024-10-06,Pro,79.9,14,6,Cartão de Crédito,15,0,1198.5
CUST-08506,2025-11-28,Pro,79.9,16,8,Cartão de Crédito,12,1,958.8
CUST-08507,2025-04-29,Basic,29.9,24,7,Cartão de Crédito,6,1,179.4
CUST-08508,2024-08-23,Basic,29.9,25,7,Boleto,24,0,717.6
CUST-08509,2024-11-19,Pro,79.9,1,9,Cartão de Crédito,22,0,1757.8
CUST-08510,2024-12-03,Pro,79.9,23,5,Cartão de Crédito,22,0,1757.8
CUST-08511,2024-08-31,Basic,29.9,20,9,Pix,12,1,358.8
CUST-08512,2025-09-11,Enterprise,249.9,17,1,Cartão de Crédito,22,0,5497.8
CUST-08513,2024-07-20,Basic,29.9,8,3,Cartão de Crédito,13,0,388.7
CUST-08514,2025-09-15,Basic,29.9,27,10,Boleto,19,0,568.1
CUST-08515,2024-04-24,Basic,29.9,8,8,Cartão de Crédito,16,0,478.4
CUST-08516,2024-03-25,Enterprise,249.9,2,5,Pix,1,1,249.9
CUST-08517,2024-09-12,Basic,29.9,23,9,Pix,8,1,239.2
CUST-08518,2024-05-28,Basic,29.9,8,2,Cartão de Crédito,12,1,358.8
CUST-08519,2024-06-16,Pro,79.9,3,5,Pix,11,1,878.9
CUST-08520,2025-10-31,Enterprise,249.9,21,8,Cartão de Crédito,19,0,4748.1
CUST-08521,2024-08-18,Pro,79.9,1,8,Boleto,8,1,639.2
CUST-08522,2025-04-19,Basic,29.9,18,3,Boleto,23,0,687.7
CUST-08523,2024-06-23,Enterprise,249.9,24,4,Cartão de Crédito,11,1,2748.9
CUST-08524,2025-10-29,Enterprise,249.9,21,1,Boleto,15,0,3748.5
CUST-08525,2025-11-18,Enterprise,249.9,28,6,Pix,12,1,2998.8
CUST-08526,2025-09-19,Pro,79.9,16,0,Pix,15,0,1198.5
CUST-08527,2024-10-10,Pro,79.9,20,0,Pix,18,0,1438.2
CUST-08528,2025-09-29,Enterprise,249.9,22,2,Pix,18,0,4498.2
CUST-08529,2024-08-10,Pro,79.9,15,8,Cartão de Crédito,3,1,239.7
CUST-08530,2025-01-16,Pro,79.9,10,8,Boleto,4,1,319.6
CUST-08531,2025-05-30,Enterprise,249.9,14,3,Boleto,14,0,3498.6
CUST-08532,2025-10-13,Pro,79.9,24,5,Pix,19,0,1518.1
CUST-08533,2024-09-02,Enterprise,249.9,19,10,Boleto,13,0,3248.7
CUST-08534,2024-10-26,Pro,79.9,9,1,Pix,9,1,719.1
CUST-08535,2024-07-07,Basic,29.9,4,5,Cartão de Crédito,13,0,388.7
CUST-08536,2024-07-13,Basic,29.9,11,6,Boleto,21,0,627.9
CUST-08537,2024-02-18,Basic,29.9,23,3,Pix,23,0,687.7
CUST-08538,2024-01-20,Enterprise,249.9,23,2,Pix,15,0,3748.5
CUST-08539,2025-07-23,Basic,29.9,28,0,Cartão de Crédito,23,0,687.7
CUST-08540,2024-01-11,Pro,79.9,21,1,Pix,24,0,1917.6
CUST-08541,2024-11-26,Enterprise,249.9,24,10,Boleto,24,0,5997.6
CUST-08542,2024-12-19,Enterprise,249.9,12,8,Cartão de Crédito,20,0,4998.0
CUST-08543,2024-10-05,Pro,79.9,6,4,Cartão de Crédito,13,0,1038.7
CUST-08544,2024-02-23,Pro,79.9,4,1,Pix,8,1,639.2
CUST-08545,2025-05-01,Pro,79.9,29,3,Pix,18,0,1438.2
CUST-08546,2024-06-18,Pro,79.9,28,10,Cartão de Crédito,17,0,1358.3
CUST-08547,2025-11-04,Enterprise,249.9,29,1,Pix,24,0,5997.6
CUST-08548,2025-06-15,Pro,79.9,27,0,Cartão de Crédito,6,1,479.4
CUST-08549,2025-04-21,Enterprise,249.9,0,8,Pix,2,1,499.8
CUST-08550,2025-04-02,Pro,79.9,24,2,Boleto,16,0,1278.4
CUST-08551,2024-09-25,Pro,79.9,8,9,Boleto,17,0,1358.3
CUST-08552,2025-10-17,Enterprise,249.9,20,6,Pix,4,1,999.6
CUST-08553,2025-10-07,Pro,79.9,14,4,Boleto,19,0,1518.1
CUST-08554,2025-04-06,Enterprise,249.9,21,4,Pix,22,0,5497.8
CUST-08555,2024-01-08,Basic,29.9,22,2,Cartão de Crédito,14,0,418.6
CUST-08556,2024-05-08,Enterprise,249.9,22,3,Boleto,22,0,5497.8
CUST-08557,2025-06-18,Basic,29.9,0,5,Cartão de Crédito,10,1,299.0
CUST-08558,2025-07-02,Enterprise,249.9,11,5,Boleto,14,0,3498.6
CUST-08559,2025-05-20,Enterprise,249.9,13,5,Boleto,18,0,4498.2
CUST-08560,2025-06-07,Basic,29.9,9,3,Pix,16,0,478.4
CUST-08561,2025-11-14,Basic,29.9,23,10,Boleto,21,0,627.9
CUST-08562,2025-01-23,Enterprise,249.9,19,5,Pix,24,0,5997.6
CUST-08563,2025-09-13,Enterprise,249.9,21,6,Pix,24,0,5997.6
CUST-08564,2024-08-04,Pro,79.9,10,9,Pix,17,0,1358.3
CUST-08565,2025-12-22,Pro,79.9,23,9,Pix,13,0,1038.7
CUST-08566,2024-01-04,Basic,29.9,30,7,Cartão de Crédito,12,1,358.8
CUST-08567,2025-06-05,Enterprise,249.9,3,2,Pix,16,0,3998.4
CUST-08568,2024-12-02,Enterprise,249.9,15,9,Boleto,14,0,3498.6
CUST-08569,2024-06-26,Pro,79.9,10,8,Cartão de Crédito,23,0,1837.7
CUST-08570,2025-10-10,Pro,79.9,21,0,Cartão de Crédito,17,0,1358.3
CUST-08571,2025-10-13,Basic,29.9,16,3,Cartão de Crédito,17,0,508.3
CUST-08572,2024-11-21,Basic,29.9,12,6,Boleto,15,0,448.5
CUST-08573,2024-06-11,Pro,79.9,13,8,Cartão de Crédito,9,1,719.1
CUST-08574,2024-03-04,Enterprise,249.9,10,5,Boleto,19,0,4748.1
CUST-08575,2024-08-03,Basic,29.9,10,0,Pix,13,0,388.7
CUST-08576,2024-03-13,Pro,79.9,16,7,Cartão de Crédito,9,1,719.1
CUST-08577,2025-09-29,Pro,79.9,13,1,Pix,13,0,1038.7
CUST-08578,2025-11-27,Pro,79.9,20,6,Boleto,3,1,239.7
